"","tfidf simlarity","edit distance","edit distance similarity"
"( 0 , 99 )",0,53,0.184615384615385
"( 0 , 100 )",0,49,0.246153846153846
"( 0 , 101 )",0,53,0.242857142857143
"( 0 , 102 )",0,48,0.261538461538461
"( 0 , 103 )",0,49,0.246153846153846
"( 0 , 104 )",0,50,0.230769230769231
"( 0 , 105 )",0,52,0.2
"( 0 , 106 )",0.125988157669742,58,0.256410256410256
"( 0 , 107 )",0,64,0.252873563218391
"( 0 , 108 )",0,63,0.284090909090909
"( 0 , 109 )",0,56,0.138461538461538
"( 0 , 110 )",0,49,0.246153846153846
"( 0 , 111 )",0,53,0.184615384615385
"( 0 , 112 )",0,51,0.215384615384615
"( 0 , 113 )",0,65,0.252873563218391
"( 0 , 114 )",0,50,0.230769230769231
"( 0 , 115 )",0,52,0.2
"( 0 , 116 )",0,50,0.230769230769231
"( 0 , 117 )",0,48,0.261538461538461
"( 0 , 118 )",0,68,0.235955056179775
"( 0 , 119 )",0,75,0.208333333333333
"( 0 , 120 )",0,54,0.169230769230769
"( 0 , 121 )",0,82,0.211538461538462
"( 0 , 122 )",0,55,0.153846153846154
"( 0 , 123 )",0,53,0.184615384615385
"( 0 , 124 )",0,56,0.173913043478261
"( 0 , 125 )",0,61,0.186666666666667
"( 0 , 126 )",0.125988157669742,60,0.25
"( 0 , 127 )",0,64,0.264367816091954
"( 0 , 128 )",0,65,0
"( 0 , 129 )",0,65,0
"( 0 , 130 )",0.125988157669742,59,0.313953488372093
"( 0 , 131 )",0,61,0.246913580246914
"( 0 , 132 )",0,61,0.282352941176471
"( 0 , 133 )",0,62,0.253012048192771
"( 0 , 134 )",0,52,0.2
"( 0 , 135 )",0,55,0.153846153846154
"( 0 , 136 )",0,83,0.224299065420561
"( 0 , 137 )",0,120,0.220779220779221
"( 0 , 138 )",0,71,0.252631578947368
"( 0 , 139 )",0.109108945117996,88,0.221238938053097
"( 0 , 140 )",0.142857142857143,62,0.184210526315789
"( 0 , 141 )",0,95,0.251968503937008
"( 0 , 142 )",0,61,0.265060240963855
"( 0 , 143 )",0,52,0.2
"( 0 , 144 )",0,54,0.23943661971831
"( 0 , 145 )",0,74,0.274509803921569
"( 0 , 146 )",0,48,0.304347826086957
"( 0 , 147 )",0,57,0.173913043478261
"( 0 , 148 )",0,49,0.246153846153846
"( 0 , 149 )",0,55,0.266666666666667
"( 0 , 150 )",0,54,0.169230769230769
"( 0 , 151 )",0,58,0.236842105263158
"( 0 , 152 )",0,55,0.153846153846154
"( 1 , 0 )",0.524142418360959,48,0.505154639175258
"( 1 , 1 )",1,0,1
"( 1 , 2 )",0.372104203767625,59,0.391752577319588
"( 1 , 3 )",0,77,0.206185567010309
"( 1 , 4 )",0,83,0.224299065420561
"( 1 , 5 )",0,82,0.233644859813084
"( 1 , 6 )",0,73,0.247422680412371
"( 1 , 7 )",0,74,0.237113402061856
"( 1 , 8 )",0.098058067569092,63,0.350515463917526
"( 1 , 9 )",0.104828483672192,74,0.237113402061856
"( 1 , 10 )",0,80,0.175257731958763
"( 1 , 11 )",0,73,0.247422680412371
"( 1 , 12 )",0,81,0.164948453608247
"( 1 , 13 )",0.098058067569092,64,0.34020618556701
"( 1 , 14 )",0.104828483672192,74,0.237113402061856
"( 1 , 15 )",0,81,0.164948453608247
"( 1 , 16 )",0,74,0.237113402061856
"( 1 , 17 )",0,78,0.195876288659794
"( 1 , 18 )",0,74,0.237113402061856
"( 1 , 19 )",0,79,0.185567010309278
"( 1 , 20 )",0,81,0.164948453608247
"( 1 , 21 )",0,76,0.216494845360825
"( 1 , 22 )",0.167248402001418,69,0.288659793814433
"( 1 , 23 )",0,75,0.22680412371134
"( 1 , 24 )",0,81,0.164948453608247
"( 1 , 25 )",0,75,0.22680412371134
"( 1 , 26 )",0,82,0.171717171717172
"( 1 , 27 )",0,75,0.22680412371134
"( 1 , 28 )",0,80,0.175257731958763
"( 1 , 29 )",0,75,0.22680412371134
"( 1 , 30 )",0,77,0.195876288659794
"( 1 , 31 )",0.11322770341446,72,0.257731958762887
"( 1 , 32 )",0,73,0.247422680412371
"( 1 , 33 )",0,85,0.123711340206186
"( 1 , 34 )",0,79,0.185567010309278
"( 1 , 35 )",0,79,0.185567010309278
"( 1 , 36 )",0.0836242010007091,84,0.207547169811321
"( 1 , 37 )",0,83,0.144329896907217
"( 1 , 38 )",0,81,0.164948453608247
"( 1 , 39 )",0,74,0.237113402061856
"( 1 , 40 )",0,83,0.144329896907217
"( 1 , 41 )",0,81,0.164948453608247
"( 1 , 42 )",0,71,0.257731958762887
"( 1 , 43 )",0,81,0.164948453608247
"( 1 , 44 )",0,77,0.206185567010309
"( 1 , 45 )",0,80,0.175257731958763
"( 1 , 46 )",0,78,0.195876288659794
"( 1 , 47 )",0,76,0.216494845360825
"( 1 , 48 )",0,77,0.206185567010309
"( 1 , 49 )",0.0877058019307029,79,0.185567010309278
"( 1 , 50 )",0,81,0.164948453608247
"( 1 , 51 )",0,73,0.247422680412371
"( 1 , 52 )",0,79,0.185567010309278
"( 1 , 53 )",0,82,0.154639175257732
"( 1 , 54 )",0,75,0.22680412371134
"( 1 , 55 )",0.0769230769230769,76,0.216494845360825
"( 1 , 56 )",0,76,0.216494845360825
"( 1 , 57 )",0,74,0.237113402061856
"( 1 , 58 )",0,79,0.185567010309278
"( 1 , 59 )",0,75,0.22680412371134
"( 1 , 60 )",0,77,0.206185567010309
"( 1 , 61 )",0,78,0.195876288659794
"( 1 , 62 )",0,78,0.195876288659794
"( 1 , 63 )",0,73,0.247422680412371
"( 1 , 64 )",0,78,0.195876288659794
"( 1 , 65 )",0,77,0.206185567010309
"( 1 , 66 )",0,75,0.22680412371134
"( 1 , 67 )",0,82,0.154639175257732
"( 1 , 68 )",0,79,0.185567010309278
"( 1 , 69 )",0,84,0.134020618556701
"( 1 , 70 )",0,87,0.169811320754717
"( 1 , 71 )",0,81,0.164948453608247
"( 1 , 72 )",0,72,0.257731958762887
"( 1 , 73 )",0,83,0.161616161616162
"( 1 , 74 )",0,73,0.247422680412371
"( 1 , 75 )",0,73,0.247422680412371
"( 1 , 76 )",0,76,0.216494845360825
"( 1 , 77 )",0,76,0.216494845360825
"( 1 , 78 )",0,68,0.298969072164949
"( 1 , 79 )",0,78,0.195876288659794
"( 1 , 80 )",0,80,0.175257731958763
"( 1 , 81 )",0,81,0.164948453608247
"( 1 , 82 )",0,77,0.206185567010309
"( 1 , 83 )",0,80,0.175257731958763
"( 1 , 84 )",0,79,0.185567010309278
"( 1 , 85 )",0,67,0.309278350515464
"( 1 , 86 )",0,69,0.288659793814433
"( 1 , 87 )",0.0741249316661101,84,0.134020618556701
"( 1 , 88 )",0,78,0.195876288659794
"( 1 , 89 )",0,76,0.216494845360825
"( 1 , 90 )",0,71,0.257731958762887
"( 1 , 91 )",0,76,0.216494845360825
"( 1 , 92 )",0,76,0.216494845360825
"( 1 , 93 )",0,78,0.195876288659794
"( 1 , 94 )",0,74,0.237113402061856
"( 1 , 95 )",0,74,0.237113402061856
"( 1 , 96 )",0,87,0.155339805825243
"( 1 , 97 )",0,81,0.164948453608247
"( 1 , 98 )",0.11322770341446,76,0.216494845360825
"( 1 , 99 )",0,79,0.185567010309278
"( 1 , 100 )",0,81,0.164948453608247
"( 1 , 101 )",0,69,0.288659793814433
"( 1 , 102 )",0,74,0.237113402061856
"( 1 , 103 )",0,78,0.195876288659794
"( 1 , 104 )",0,79,0.185567010309278
"( 1 , 105 )",0,78,0.195876288659794
"( 1 , 106 )",0,78,0.195876288659794
"( 1 , 107 )",0,77,0.206185567010309
"( 1 , 108 )",0,77,0.206185567010309
"( 1 , 109 )",0,77,0.206185567010309
"( 1 , 110 )",0,77,0.206185567010309
"( 1 , 111 )",0,76,0.216494845360825
"( 1 , 112 )",0,73,0.247422680412371
"( 1 , 113 )",0,76,0.216494845360825
"( 1 , 114 )",0,72,0.257731958762887
"( 1 , 115 )",0,75,0.22680412371134
"( 1 , 116 )",0,79,0.185567010309278
"( 1 , 117 )",0,76,0.216494845360825
"( 1 , 118 )",0,78,0.195876288659794
"( 1 , 119 )",0,80,0.175257731958763
"( 1 , 120 )",0,74,0.237113402061856
"( 1 , 121 )",0,83,0.192307692307692
"( 1 , 122 )",0,86,0.11340206185567
"( 1 , 123 )",0,74,0.237113402061856
"( 1 , 124 )",0,75,0.22680412371134
"( 1 , 125 )",0,77,0.206185567010309
"( 1 , 126 )",0.0924500327042048,78,0.195876288659794
"( 1 , 127 )",0,80,0.175257731958763
"( 1 , 128 )",0,97,0
"( 1 , 129 )",0,97,0
"( 1 , 130 )",0.0924500327042048,75,0.22680412371134
"( 1 , 131 )",0,76,0.216494845360825
"( 1 , 132 )",0,77,0.195876288659794
"( 1 , 133 )",0,76,0.216494845360825
"( 1 , 134 )",0.11322770341446,66,0.319587628865979
"( 1 , 135 )",0,74,0.237113402061856
"( 1 , 136 )",0,87,0.186915887850467
"( 1 , 137 )",0,112,0.272727272727273
"( 1 , 138 )",0,75,0.22680412371134
"( 1 , 139 )",0.0800640769025436,87,0.230088495575221
"( 1 , 140 )",0.104828483672192,77,0.206185567010309
"( 1 , 141 )",0,100,0.204724409448819
"( 1 , 142 )",0,70,0.278350515463918
"( 1 , 143 )",0,73,0.247422680412371
"( 1 , 144 )",0,78,0.195876288659794
"( 1 , 145 )",0,82,0.196078431372549
"( 1 , 146 )",0.11322770341446,68,0.298969072164949
"( 1 , 147 )",0,76,0.216494845360825
"( 1 , 148 )",0,77,0.206185567010309
"( 1 , 149 )",0,74,0.237113402061856
"( 1 , 150 )",0,79,0.185567010309278
"( 1 , 151 )",0,76,0.216494845360825
"( 1 , 152 )",0,78,0.195876288659794
"( 2 , 0 )",0.845154254728516,23,0.646153846153846
"( 2 , 1 )",0.372104203767625,59,0.391752577319588
"( 2 , 2 )",1,0,1
"( 2 , 3 )",0,36,0.142857142857143
"( 2 , 4 )",0,86,0.196261682242991
"( 2 , 5 )",0,85,0.205607476635514
"( 2 , 6 )",0,40,0.215686274509804
"( 2 , 7 )",0,35,0.166666666666667
"( 2 , 8 )",0,52,0.267605633802817
"( 2 , 9 )",0,40,0.259259259259259
"( 2 , 10 )",0,37,0.119047619047619
"( 2 , 11 )",0,40,0.259259259259259
"( 2 , 12 )",0,48,0.186440677966102
"( 2 , 13 )",0,53,0.253521126760563
"( 2 , 14 )",0,40,0.259259259259259
"( 2 , 15 )",0,48,0.172413793103448
"( 2 , 16 )",0,43,0.245614035087719
"( 2 , 17 )",0.169030850945703,48,0.225806451612903
"( 2 , 18 )",0,70,0.186046511627907
"( 2 , 19 )",0,41,0.108695652173913
"( 2 , 20 )",0,33,0.214285714285714
"( 2 , 21 )",0,31,0.261904761904762
"( 2 , 22 )",0,45,0.23728813559322
"( 2 , 23 )",0,29,0.30952380952381
"( 2 , 24 )",0,36,0.142857142857143
"( 2 , 25 )",0,29,0.30952380952381
"( 2 , 26 )",0.14142135623731,80,0.191919191919192
"( 2 , 27 )",0,47,0.241935483870968
"( 2 , 28 )",0,33,0.214285714285714
"( 2 , 29 )",0.182574185835055,44,0.274193548387097
"( 2 , 30 )",0,40,0.183673469387755
"( 2 , 31 )",0,37,0.119047619047619
"( 2 , 32 )",0,48,0.304347826086957
"( 2 , 33 )",0,36,0.142857142857143
"( 2 , 34 )",0,33,0.214285714285714
"( 2 , 35 )",0,43,0.156862745098039
"( 2 , 36 )",0,87,0.179245283018868
"( 2 , 37 )",0,34,0.19047619047619
"( 2 , 38 )",0,36,0.142857142857143
"( 2 , 39 )",0,44,0.185185185185185
"( 2 , 40 )",0,35,0.166666666666667
"( 2 , 41 )",0,34,0.19047619047619
"( 2 , 42 )",0,52,0.2
"( 2 , 43 )",0,34,0.19047619047619
"( 2 , 44 )",0,36,0.181818181818182
"( 2 , 45 )",0,58,0.205479452054795
"( 2 , 46 )",0,43,0.14
"( 2 , 47 )",0,40,0.183673469387755
"( 2 , 48 )",0,34,0.19047619047619
"( 2 , 49 )",0,75,0.166666666666667
"( 2 , 50 )",0,40,0.130434782608696
"( 2 , 51 )",0,46,0.258064516129032
"( 2 , 52 )",0,78,0.195876288659794
"( 2 , 53 )",0,41,0.108695652173913
"( 2 , 54 )",0,53,0.184615384615385
"( 2 , 55 )",0.248069469178417,53,0.158730158730159
"( 2 , 56 )",0,51,0.19047619047619
"( 2 , 57 )",0,41,0.196078431372549
"( 2 , 58 )",0,35,0.166666666666667
"( 2 , 59 )",0.169030850945703,43,0.245614035087719
"( 2 , 60 )",0,38,0.191489361702128
"( 2 , 61 )",0,39,0.170212765957447
"( 2 , 62 )",0,48,0.186440677966102
"( 2 , 63 )",0,45,0.150943396226415
"( 2 , 64 )",0,43,0.188679245283019
"( 2 , 65 )",0,43,0.203703703703704
"( 2 , 66 )",0,42,0.176470588235294
"( 2 , 67 )",0,35,0.166666666666667
"( 2 , 68 )",0,49,0.183333333333333
"( 2 , 69 )",0,34,0.19047619047619
"( 2 , 70 )",0,87,0.179245283018868
"( 2 , 71 )",0,63,0.16
"( 2 , 72 )",0,46,0.220338983050847
"( 2 , 73 )",0,80,0.191919191919192
"( 2 , 74 )",0,46,0.132075471698113
"( 2 , 75 )",0,47,0.203389830508475
"( 2 , 76 )",0,57,0.185714285714286
"( 2 , 77 )",0,54,0.169230769230769
"( 2 , 78 )",0,59,0.233766233766234
"( 2 , 79 )",0,44,0.2
"( 2 , 80 )",0,36,0.142857142857143
"( 2 , 81 )",0,77,0.180851063829787
"( 2 , 82 )",0,67,0.220930232558139
"( 2 , 83 )",0,32,0.238095238095238
"( 2 , 84 )",0,44,0.169811320754717
"( 2 , 85 )",0.14142135623731,63,0.20253164556962
"( 2 , 86 )",0,54,0.26027397260274
"( 2 , 87 )",0,75,0.184782608695652
"( 2 , 88 )",0,53,0.196969696969697
"( 2 , 89 )",0,36,0.25
"( 2 , 90 )",0,67,0.202380952380952
"( 2 , 91 )",0,45,0.150943396226415
"( 2 , 92 )",0,40,0.111111111111111
"( 2 , 93 )",0.169030850945703,45,0.181818181818182
"( 2 , 94 )",0,61,0.227848101265823
"( 2 , 95 )",0,53,0.208955223880597
"( 2 , 96 )",0,84,0.184466019417476
"( 2 , 97 )",0,38,0.116279069767442
"( 2 , 98 )",0,43,0.203703703703704
"( 2 , 99 )",0,36,0.159090909090909
"( 2 , 100 )",0,28,0.333333333333333
"( 2 , 101 )",0,54,0.228571428571429
"( 2 , 102 )",0,45,0.210526315789474
"( 2 , 103 )",0,40,0.215686274509804
"( 2 , 104 )",0,36,0.162790697674419
"( 2 , 105 )",0,35,0.166666666666667
"( 2 , 106 )",0.149071198499986,59,0.243589743589744
"( 2 , 107 )",0,70,0.195402298850575
"( 2 , 108 )",0,68,0.215909090909091
"( 2 , 109 )",0,48,0.2
"( 2 , 110 )",0,34,0.19047619047619
"( 2 , 111 )",0,49,0.19672131147541
"( 2 , 112 )",0,42,0.192307692307692
"( 2 , 113 )",0,70,0.195402298850575
"( 2 , 114 )",0,41,0.211538461538462
"( 2 , 115 )",0,48,0.213114754098361
"( 2 , 116 )",0,32,0.238095238095238
"( 2 , 117 )",0,33,0.214285714285714
"( 2 , 118 )",0,73,0.179775280898876
"( 2 , 119 )",0,77,0.197916666666667
"( 2 , 120 )",0,48,0.213114754098361
"( 2 , 121 )",0,84,0.192307692307692
"( 2 , 122 )",0,35,0.166666666666667
"( 2 , 123 )",0,47,0.203389830508475
"( 2 , 124 )",0,56,0.188405797101449
"( 2 , 125 )",0,56,0.253333333333333
"( 2 , 126 )",0.149071198499986,58,0.275
"( 2 , 127 )",0,68,0.218390804597701
"( 2 , 128 )",0,42,0
"( 2 , 129 )",0,42,0
"( 2 , 130 )",0.149071198499986,61,0.290697674418605
"( 2 , 131 )",0,64,0.209876543209877
"( 2 , 132 )",0,66,0.223529411764706
"( 2 , 133 )",0,65,0.216867469879518
"( 2 , 134 )",0,45,0.25
"( 2 , 135 )",0,47,0.216666666666667
"( 2 , 136 )",0,85,0.205607476635514
"( 2 , 137 )",0,126,0.181818181818182
"( 2 , 138 )",0,77,0.189473684210526
"( 2 , 139 )",0.129099444873581,94,0.168141592920354
"( 2 , 140 )",0.169030850945703,63,0.171052631578947
"( 2 , 141 )",0,105,0.173228346456693
"( 2 , 142 )",0,67,0.192771084337349
"( 2 , 143 )",0,37,0.224489795918367
"( 2 , 144 )",0,56,0.197183098591549
"( 2 , 145 )",0,83,0.186274509803922
"( 2 , 146 )",0,52,0.246376811594203
"( 2 , 147 )",0,54,0.217391304347826
"( 2 , 148 )",0,32,0.238095238095238
"( 2 , 149 )",0,53,0.293333333333333
"( 2 , 150 )",0,37,0.212765957446808
"( 2 , 151 )",0,60,0.210526315789474
"( 2 , 152 )",0,45,0.196428571428571
"( 3 , 0 )",0,50,0.230769230769231
"( 3 , 1 )",0,77,0.206185567010309
"( 3 , 2 )",0,36,0.142857142857143
"( 3 , 3 )",1,0,1
"( 3 , 4 )",0,85,0.205607476635514
"( 3 , 5 )",0,86,0.196261682242991
"( 3 , 6 )",0.6,19,0.627450980392157
"( 3 , 7 )",1,5,0.878048780487805
"( 3 , 8 )",0,50,0.295774647887324
"( 3 , 9 )",0,43,0.203703703703704
"( 3 , 10 )",0,34,0.170731707317073
"( 3 , 11 )",0,45,0.166666666666667
"( 3 , 12 )",0,49,0.169491525423729
"( 3 , 13 )",0,49,0.309859154929577
"( 3 , 14 )",0,43,0.203703703703704
"( 3 , 15 )",0,48,0.172413793103448
"( 3 , 16 )",0,47,0.175438596491228
"( 3 , 17 )",0,50,0.193548387096774
"( 3 , 18 )",0,68,0.209302325581395
"( 3 , 19 )",0,40,0.130434782608696
"( 3 , 20 )",0,33,0.195121951219512
"( 3 , 21 )",0,33,0.195121951219512
"( 3 , 22 )",0,47,0.203389830508475
"( 3 , 23 )",0,37,0.0975609756097561
"( 3 , 24 )",0,36,0.121951219512195
"( 3 , 25 )",0,36,0.121951219512195
"( 3 , 26 )",0,80,0.191919191919192
"( 3 , 27 )",0,48,0.225806451612903
"( 3 , 28 )",0,36,0.121951219512195
"( 3 , 29 )",0,49,0.209677419354839
"( 3 , 30 )",0,40,0.183673469387755
"( 3 , 31 )",0,38,0.073170731707317
"( 3 , 32 )",0,54,0.217391304347826
"( 3 , 33 )",0,34,0.170731707317073
"( 3 , 34 )",0,35,0.146341463414634
"( 3 , 35 )",0,44,0.137254901960784
"( 3 , 36 )",0,86,0.188679245283019
"( 3 , 37 )",0,34,0.170731707317073
"( 3 , 38 )",0,37,0.0975609756097561
"( 3 , 39 )",0,41,0.240740740740741
"( 3 , 40 )",0,36,0.121951219512195
"( 3 , 41 )",0,33,0.195121951219512
"( 3 , 42 )",0,49,0.246153846153846
"( 3 , 43 )",0,35,0.121951219512195
"( 3 , 44 )",0,37,0.159090909090909
"( 3 , 45 )",0,53,0.273972602739726
"( 3 , 46 )",0,36,0.28
"( 3 , 47 )",0,41,0.163265306122449
"( 3 , 48 )",0,35,0.146341463414634
"( 3 , 49 )",0,70,0.222222222222222
"( 3 , 50 )",0,37,0.195652173913043
"( 3 , 51 )",0,49,0.209677419354839
"( 3 , 52 )",0,77,0.195876288659794
"( 3 , 53 )",0,36,0.217391304347826
"( 3 , 54 )",0,50,0.230769230769231
"( 3 , 55 )",0,53,0.158730158730159
"( 3 , 56 )",0,52,0.174603174603175
"( 3 , 57 )",0,41,0.196078431372549
"( 3 , 58 )",0,34,0.170731707317073
"( 3 , 59 )",0,46,0.192982456140351
"( 3 , 60 )",0,39,0.170212765957447
"( 3 , 61 )",0,37,0.212765957446808
"( 3 , 62 )",0,47,0.203389830508475
"( 3 , 63 )",0,44,0.169811320754717
"( 3 , 64 )",0,44,0.169811320754717
"( 3 , 65 )",0,46,0.148148148148148
"( 3 , 66 )",0,40,0.215686274509804
"( 3 , 67 )",0,36,0.121951219512195
"( 3 , 68 )",0,47,0.216666666666667
"( 3 , 69 )",0,36,0.121951219512195
"( 3 , 70 )",0,86,0.188679245283019
"( 3 , 71 )",0,55,0.266666666666667
"( 3 , 72 )",0,48,0.186440677966102
"( 3 , 73 )",0,83,0.161616161616162
"( 3 , 74 )",0,42,0.207547169811321
"( 3 , 75 )",0,47,0.203389830508475
"( 3 , 76 )",0,54,0.228571428571429
"( 3 , 77 )",0,49,0.246153846153846
"( 3 , 78 )",0,60,0.220779220779221
"( 3 , 79 )",0,40,0.272727272727273
"( 3 , 80 )",0,28,0.317073170731707
"( 3 , 81 )",0,75,0.202127659574468
"( 3 , 82 )",0,68,0.209302325581395
"( 3 , 83 )",0,34,0.170731707317073
"( 3 , 84 )",0,45,0.150943396226415
"( 3 , 85 )",0,63,0.20253164556962
"( 3 , 86 )",0,54,0.26027397260274
"( 3 , 87 )",0,78,0.152173913043478
"( 3 , 88 )",0,50,0.242424242424242
"( 3 , 89 )",0,42,0.125
"( 3 , 90 )",0,67,0.202380952380952
"( 3 , 91 )",0,46,0.132075471698113
"( 3 , 92 )",0,38,0.155555555555556
"( 3 , 93 )",0,45,0.181818181818182
"( 3 , 94 )",0,64,0.189873417721519
"( 3 , 95 )",0,54,0.194029850746269
"( 3 , 96 )",0,85,0.174757281553398
"( 3 , 97 )",0,32,0.255813953488372
"( 3 , 98 )",0,44,0.185185185185185
"( 3 , 99 )",0,36,0.181818181818182
"( 3 , 100 )",0,34,0.170731707317073
"( 3 , 101 )",0,53,0.242857142857143
"( 3 , 102 )",0,45,0.210526315789474
"( 3 , 103 )",0,43,0.156862745098039
"( 3 , 104 )",0,37,0.13953488372093
"( 3 , 105 )",0,32,0.219512195121951
"( 3 , 106 )",0,63,0.192307692307692
"( 3 , 107 )",0,66,0.241379310344828
"( 3 , 108 )",0,68,0.227272727272727
"( 3 , 109 )",0,48,0.2
"( 3 , 110 )",0,34,0.170731707317073
"( 3 , 111 )",0,49,0.19672131147541
"( 3 , 112 )",0,40,0.230769230769231
"( 3 , 113 )",0,65,0.252873563218391
"( 3 , 114 )",0,41,0.211538461538462
"( 3 , 115 )",0,50,0.180327868852459
"( 3 , 116 )",0,33,0.195121951219512
"( 3 , 117 )",0,35,0.146341463414634
"( 3 , 118 )",0,68,0.235955056179775
"( 3 , 119 )",0,76,0.208333333333333
"( 3 , 120 )",0,43,0.295081967213115
"( 3 , 121 )",0,80,0.230769230769231
"( 3 , 122 )",0,34,0.170731707317073
"( 3 , 123 )",0,43,0.271186440677966
"( 3 , 124 )",0,54,0.202898550724638
"( 3 , 125 )",0,56,0.253333333333333
"( 3 , 126 )",0,62,0.225
"( 3 , 127 )",0,68,0.218390804597701
"( 3 , 128 )",0,41,0
"( 3 , 129 )",0,41,0
"( 3 , 130 )",0,69,0.197674418604651
"( 3 , 131 )",0,62,0.234567901234568
"( 3 , 132 )",0,68,0.2
"( 3 , 133 )",0,66,0.204819277108434
"( 3 , 134 )",0,49,0.183333333333333
"( 3 , 135 )",0,43,0.283333333333333
"( 3 , 136 )",0,88,0.177570093457944
"( 3 , 137 )",0,130,0.155844155844156
"( 3 , 138 )",0,78,0.178947368421053
"( 3 , 139 )",0,92,0.185840707964602
"( 3 , 140 )",0,60,0.210526315789474
"( 3 , 141 )",0,104,0.181102362204724
